variable,lat,lon,slope
evaporative-fraction_coldest-quarter,13.0,24.5,0.0004417829747710908
evaporative-fraction_coldest-quarter,13.0,25.0,0.0003115134535446053
evaporative-fraction_coldest-quarter,13.0,25.5,0.0001816380536183715
evaporative-fraction_coldest-quarter,13.0,26.0,0.00011424045632815075
evaporative-fraction_coldest-quarter,13.0,26.5,4.630953827429385e-05
evaporative-fraction_coldest-quarter,13.0,27.0,-2.2551466134332476e-05
evaporative-fraction_coldest-quarter,13.0,27.5,-8.778964790205161e-05
evaporative-fraction_coldest-quarter,13.0,28.0,-0.00014215730507636355
evaporative-fraction_coldest-quarter,13.0,28.5,-0.00018695016790713583
evaporative-fraction_coldest-quarter,13.0,29.0,-0.00022415016982926144
evaporative-fraction_coldest-quarter,13.0,29.5,-0.00026229442474210547
evaporative-fraction_coldest-quarter,13.0,30.0,-0.00038511365918176513
evaporative-fraction_coldest-quarter,13.0,30.5,-0.0003433603172500928
evaporative-fraction_coldest-quarter,13.0,31.0,-0.000301118984463669
evaporative-fraction_coldest-quarter,13.0,31.5,-0.0002533260821586563
evaporative-fraction_coldest-quarter,13.0,32.0,-0.0002526054824037211
evaporative-fraction_coldest-quarter,13.0,32.5,-0.00039867943684969626
evaporative-fraction_coldest-quarter,13.0,33.0,-0.0004858096529330526
evaporative-fraction_coldest-quarter,13.0,33.5,-0.0005532892509585335
evaporative-fraction_coldest-quarter,13.0,34.0,-0.00042448467796757106
evaporative-fraction_coldest-quarter,13.0,34.5,-9.937087694803874e-05
evaporative-fraction_coldest-quarter,13.5,0.5,-0.0001954959173287664
evaporative-fraction_coldest-quarter,13.5,1.0,-8.925556072166987e-05
evaporative-fraction_coldest-quarter,13.5,1.5,1.6984662839344568e-05
evaporative-fraction_coldest-quarter,13.5,2.0,8.80993902683258e-05
evaporative-fraction_coldest-quarter,13.5,2.5,5.381784978367033e-05
evaporative-fraction_coldest-quarter,13.5,3.0,1.953639799640292e-05
evaporative-fraction_coldest-quarter,13.5,3.5,2.6152070079530987e-05
evaporative-fraction_coldest-quarter,13.5,4.0,5.459195623795191e-05
evaporative-fraction_coldest-quarter,13.5,4.5,3.21050396277791e-05
evaporative-fraction_coldest-quarter,13.5,5.0,2.6278840821413764e-05
evaporative-fraction_coldest-quarter,13.5,5.5,2.0452730712436495e-05
evaporative-fraction_coldest-quarter,13.5,6.0,6.207930190222604e-05
evaporative-fraction_coldest-quarter,13.5,6.5,0.00010676061113675435
evaporative-fraction_coldest-quarter,13.5,7.0,0.00015136089530729113
evaporative-fraction_coldest-quarter,13.5,7.5,0.00019541839581160316
evaporative-fraction_coldest-quarter,13.5,8.0,0.00010986945458820887
evaporative-fraction_coldest-quarter,13.5,8.5,2.377369396743319e-05
evaporative-fraction_coldest-quarter,13.5,9.0,-6.185806844206083e-05
evaporative-fraction_coldest-quarter,13.5,9.5,-7.466935286564485e-05
evaporative-fraction_coldest-quarter,13.5,10.0,-8.883212493466478e-05
evaporative-fraction_coldest-quarter,13.5,10.5,-0.00010299489700368472
evaporative-fraction_coldest-quarter,13.5,11.0,-9.835016958060717e-05
evaporative-fraction_coldest-quarter,13.5,11.5,-0.00016226083417201327
evaporative-fraction_coldest-quarter,13.5,12.0,-7.027848845436458e-05
evaporative-fraction_coldest-quarter,13.5,12.5,0.00011535419062489557
evaporative-fraction_coldest-quarter,13.5,13.0,0.00030098689187850274
evaporative-fraction_coldest-quarter,13.5,13.5,0.0002250380791901123
evaporative-fraction_coldest-quarter,13.5,14.0,0.00013063344660969007
evaporative-fraction_coldest-quarter,13.5,14.5,3.666616976261139e-05
evaporative-fraction_coldest-quarter,13.5,15.0,-5.541537843999408e-05
evaporative-fraction_coldest-quarter,13.5,15.5,0.00020260277337261608
evaporative-fraction_coldest-quarter,13.5,16.0,0.00016111492489775023
evaporative-fraction_coldest-quarter,13.5,16.5,0.00011962676598202616
evaporative-fraction_coldest-quarter,13.5,17.0,0.00010612269952183678
evaporative-fraction_coldest-quarter,13.5,17.5,0.00014397391073760532
evaporative-fraction_coldest-quarter,13.5,18.0,0.00014920905232429504
evaporative-fraction_coldest-quarter,13.5,18.5,0.00015444388347012658
evaporative-fraction_coldest-quarter,13.5,19.0,0.00017858709075621194
evaporative-fraction_coldest-quarter,13.5,19.5,0.0002696696402771132
evaporative-fraction_coldest-quarter,13.5,20.0,0.00037676490665901276
evaporative-fraction_coldest-quarter,13.5,20.5,0.0004838604834817705
evaporative-fraction_coldest-quarter,13.5,21.0,0.0005001138363565717
evaporative-fraction_coldest-quarter,13.5,21.5,0.00048608128868398207
evaporative-fraction_coldest-quarter,13.5,22.0,0.00047204882970878055
evaporative-fraction_coldest-quarter,13.5,22.5,0.0005256487500099908
evaporative-fraction_coldest-quarter,13.5,23.0,0.0005275636822694823
evaporative-fraction_coldest-quarter,13.5,23.5,0.0005291649362161046
evaporative-fraction_coldest-quarter,13.5,24.0,0.0005297865275116193
evaporative-fraction_coldest-quarter,13.5,24.5,0.00038158738364775974
evaporative-fraction_coldest-quarter,13.5,25.0,0.0002829496571350665
evaporative-fraction_coldest-quarter,13.5,25.5,0.00021594868684631017
evaporative-fraction_coldest-quarter,13.5,26.0,0.00014894776090624786
evaporative-fraction_coldest-quarter,13.5,26.5,8.101681236266379e-05
evaporative-fraction_coldest-quarter,13.5,27.0,2.30252764941681e-05
evaporative-fraction_coldest-quarter,13.5,27.5,-3.134236127759019e-05
evaporative-fraction_coldest-quarter,13.5,28.0,-8.571001290831537e-05
evaporative-fraction_coldest-quarter,13.5,28.5,-5.1982523776435606e-05
evaporative-fraction_coldest-quarter,13.5,29.0,-0.0001721036027274316
evaporative-fraction_coldest-quarter,13.5,29.5,-0.00021370433248756894
evaporative-fraction_coldest-quarter,13.5,30.0,-0.00027943549988170463
evaporative-fraction_coldest-quarter,13.5,30.5,-0.000235831830650568
evaporative-fraction_coldest-quarter,13.5,31.0,-0.0001861881021232832
evaporative-fraction_coldest-quarter,13.5,31.5,-0.00013654426272426332
evaporative-fraction_coldest-quarter,13.5,32.0,-0.00013582377384106317
evaporative-fraction_coldest-quarter,13.5,32.5,-0.0002818975065435682
evaporative-fraction_coldest-quarter,13.5,33.0,-0.00042797146098954333
evaporative-fraction_coldest-quarter,13.5,33.5,-0.0005543988552831468
evaporative-fraction_coldest-quarter,13.5,34.0,-0.0004255944596869605
evaporative-fraction_coldest-quarter,13.5,34.5,-0.0003216546915826343
evaporative-fraction_coldest-quarter,14.0,0.5,-0.00012479283447776522
evaporative-fraction_coldest-quarter,14.0,1.0,-1.8552566568056743e-05
evaporative-fraction_coldest-quarter,14.0,1.5,8.768774569034576e-05
evaporative-fraction_coldest-quarter,14.0,2.0,0.00015880220702716282
evaporative-fraction_coldest-quarter,14.0,2.5,0.0001245207552398954
evaporative-fraction_coldest-quarter,14.0,3.0,9.023903736046382e-05
evaporative-fraction_coldest-quarter,14.0,3.5,5.3752657203447245e-05
evaporative-fraction_coldest-quarter,14.0,4.0,4.757209015744073e-05
evaporative-fraction_coldest-quarter,14.0,4.5,5.0889993352549414e-05
evaporative-fraction_coldest-quarter,14.0,5.0,4.506401628965423e-05
evaporative-fraction_coldest-quarter,14.0,5.5,3.9237906180676955e-05
evaporative-fraction_coldest-quarter,14.0,6.0,7.122985663868131e-05
evaporative-fraction_coldest-quarter,14.0,6.5,0.00011582991906574794
evaporative-fraction_coldest-quarter,14.0,7.0,0.0001604298927954265
evaporative-fraction_coldest-quarter,14.0,7.5,0.000226135410013653
evaporative-fraction_coldest-quarter,14.0,8.0,0.00014070780681712288
evaporative-fraction_coldest-quarter,14.0,8.5,5.461209054504119e-05
evaporative-fraction_coldest-quarter,14.0,9.0,-3.1214650897752624e-05
evaporative-fraction_coldest-quarter,14.0,9.5,-6.725399621895382e-05
evaporative-fraction_coldest-quarter,14.0,10.0,-7.169197834584684e-05
evaporative-fraction_coldest-quarter,14.0,10.5,-6.124835428116576e-05
evaporative-fraction_coldest-quarter,14.0,11.0,-0.00011130107478016895
evaporative-fraction_coldest-quarter,14.0,11.5,-0.00012792184826962294
evaporative-fraction_coldest-quarter,14.0,12.0,8.086895658856347e-06
evaporative-fraction_coldest-quarter,14.0,12.5,0.00019371964126115758
evaporative-fraction_coldest-quarter,14.0,13.0,0.0003793523425147647
evaporative-fraction_coldest-quarter,14.0,13.5,0.0004372013666267906
evaporative-fraction_coldest-quarter,14.0,14.0,0.00034392384501794976
evaporative-fraction_coldest-quarter,14.0,14.5,0.0002499565570836975
evaporative-fraction_coldest-quarter,14.0,15.0,0.0001584013613561789
evaporative-fraction_coldest-quarter,14.0,15.5,0.0005109995559212708
evaporative-fraction_coldest-quarter,14.0,16.0,0.0004695115078772817
evaporative-fraction_coldest-quarter,14.0,16.5,0.0004280235097255736
evaporative-fraction_coldest-quarter,14.0,17.0,0.00039821470688496314
evaporative-fraction_coldest-quarter,14.0,17.5,0.00040344971542557073
evaporative-fraction_coldest-quarter,14.0,18.0,0.00040868465744313734
evaporative-fraction_coldest-quarter,14.0,18.5,0.0003004311362192744
evaporative-fraction_coldest-quarter,14.0,19.0,6.625373359946976e-05
evaporative-fraction_coldest-quarter,14.0,19.5,0.00014168704815563702
evaporative-fraction_coldest-quarter,14.0,20.0,0.0002487824254092716
evaporative-fraction_coldest-quarter,14.0,20.5,0.0003558778691859472
evaporative-fraction_coldest-quarter,14.0,21.0,0.00037213113336336044
evaporative-fraction_coldest-quarter,14.0,21.5,0.0003580986300394648
evaporative-fraction_coldest-quarter,14.0,22.0,0.0003440660380181812
evaporative-fraction_coldest-quarter,14.0,22.5,0.00031121310201429183
evaporative-fraction_coldest-quarter,14.0,23.0,0.0003126431256532669
evaporative-fraction_coldest-quarter,14.0,23.5,0.00031424435742554205
evaporative-fraction_coldest-quarter,14.0,24.0,0.000315919208029906
evaporative-fraction_coldest-quarter,14.0,24.5,0.0003185184960741372
evaporative-fraction_coldest-quarter,14.0,25.0,0.00027029708560023986
evaporative-fraction_coldest-quarter,14.0,25.5,0.00020329617629093782
evaporative-fraction_coldest-quarter,14.0,26.0,0.0001362951283919669
evaporative-fraction_coldest-quarter,14.0,26.5,7.561042938115341e-05
evaporative-fraction_coldest-quarter,14.0,27.0,2.124278052222161e-05
evaporative-fraction_coldest-quarter,14.0,27.5,-3.312486556491681e-05
evaporative-fraction_coldest-quarter,14.0,28.0,-6.853365561082248e-05
evaporative-fraction_coldest-quarter,14.0,28.5,-0.00010384518065534177
evaporative-fraction_coldest-quarter,14.0,29.0,-0.00014544592704623938
evaporative-fraction_coldest-quarter,14.0,29.5,-0.0001870466568063767
evaporative-fraction_coldest-quarter,14.0,30.0,-0.00019539342749686468
evaporative-fraction_coldest-quarter,14.0,30.5,-0.000138703811292847
evaporative-fraction_coldest-quarter,14.0,31.0,-8.906022689881779e-05
evaporative-fraction_coldest-quarter,14.0,31.5,-3.941649837153298e-05
evaporative-fraction_coldest-quarter,14.0,32.0,-3.285606258681842e-05
evaporative-fraction_coldest-quarter,14.0,32.5,-0.00016724828275896253
evaporative-fraction_coldest-quarter,14.0,33.0,-0.00031332232590232574
evaporative-fraction_coldest-quarter,14.0,33.5,-0.00045939619165091285
evaporative-fraction_coldest-quarter,14.0,34.0,-0.000517338935640596
evaporative-fraction_coldest-quarter,14.0,34.5,-0.00048713922678005127
evaporative-fraction_coldest-quarter,14.5,0.5,6.454455710592724e-05
evaporative-fraction_coldest-quarter,14.5,1.0,-1.5069242744218735e-06
evaporative-fraction_coldest-quarter,14.5,1.5,6.165574969989912e-05
evaporative-fraction_coldest-quarter,14.5,2.0,0.00013277010016498112
evaporative-fraction_coldest-quarter,14.5,2.5,9.848855968032564e-05
evaporative-fraction_coldest-quarter,14.5,3.0,5.759143580993017e-05
evaporative-fraction_coldest-quarter,14.5,3.5,1.4488984431539262e-05
evaporative-fraction_coldest-quarter,14.5,4.0,8.308106944674537e-06
evaporative-fraction_coldest-quarter,14.5,4.5,3.905452433086576e-05
evaporative-fraction_coldest-quarter,14.5,5.0,6.065879105812027e-05
evaporative-fraction_coldest-quarter,14.5,5.5,5.4832769646531056e-05
evaporative-fraction_coldest-quarter,14.5,6.0,8.682456488410632e-05
evaporative-fraction_coldest-quarter,14.5,6.5,0.0001386800514800208
evaporative-fraction_coldest-quarter,14.5,7.0,0.0002123059793597176
evaporative-fraction_coldest-quarter,14.5,7.5,0.0002852690051354113
evaporative-fraction_coldest-quarter,14.5,8.0,0.00019984146846192222
evaporative-fraction_coldest-quarter,14.5,8.5,0.00013530722242735682
evaporative-fraction_coldest-quarter,14.5,9.0,9.233745125432811e-05
evaporative-fraction_coldest-quarter,14.5,9.5,5.656859970518522e-05
evaporative-fraction_coldest-quarter,14.5,10.0,4.240577774388449e-05
evaporative-fraction_coldest-quarter,14.5,10.5,2.3566175340896548e-05
evaporative-fraction_coldest-quarter,14.5,11.0,3.167267312251379e-06
evaporative-fraction_coldest-quarter,14.5,11.5,-1.3453517264376077e-05
evaporative-fraction_coldest-quarter,14.5,12.0,-2.6295704412318428e-05
evaporative-fraction_coldest-quarter,14.5,12.5,1.0475571755142438e-05
evaporative-fraction_coldest-quarter,14.5,13.0,0.00019610835061896413
evaporative-fraction_coldest-quarter,14.5,13.5,0.0002546441198016207
evaporative-fraction_coldest-quarter,14.5,14.0,0.0002708070068841889
evaporative-fraction_coldest-quarter,14.5,14.5,0.00023190768080807864
evaporative-fraction_coldest-quarter,14.5,15.0,0.00014035250725490708
evaporative-fraction_coldest-quarter,14.5,15.5,0.0006251040890458083
evaporative-fraction_coldest-quarter,14.5,16.0,0.0011122866444999264
evaporative-fraction_coldest-quarter,14.5,16.5,0.001202980383476686
evaporative-fraction_coldest-quarter,14.5,17.0,0.0011731714697643405
evaporative-fraction_coldest-quarter,14.5,17.5,0.0011784065670023363
evaporative-fraction_coldest-quarter,14.5,18.0,0.0008431416825347004
evaporative-fraction_coldest-quarter,14.5,18.5,0.00039435402002362975
evaporative-fraction_coldest-quarter,14.5,19.0,0.00016017665066534565
evaporative-fraction_coldest-quarter,14.5,19.5,0.00014063714826036066
evaporative-fraction_coldest-quarter,14.5,20.0,0.00015275292320265655
evaporative-fraction_coldest-quarter,14.5,20.5,0.00025984835589215876
evaporative-fraction_coldest-quarter,14.5,21.0,0.00027610170876695995
evaporative-fraction_coldest-quarter,14.5,21.5,0.0002557396711338134
evaporative-fraction_coldest-quarter,14.5,22.0,0.00021638512788783935
evaporative-fraction_coldest-quarter,14.5,22.5,0.00017720056209890616
evaporative-fraction_coldest-quarter,14.5,23.0,0.00017863066334809573
evaporative-fraction_coldest-quarter,14.5,23.5,0.00018611936164753776
evaporative-fraction_coldest-quarter,14.5,24.0,0.00019949654649410929
evaporative-fraction_coldest-quarter,14.5,24.5,0.00020216984142150193
evaporative-fraction_coldest-quarter,14.5,25.0,0.000172725889743084
evaporative-fraction_coldest-quarter,14.5,25.5,0.00014304776587301777
evaporative-fraction_coldest-quarter,14.5,26.0,7.628205986250014e-05
evaporative-fraction_coldest-quarter,14.5,26.5,1.5597297100438957e-05
evaporative-fraction_coldest-quarter,14.5,27.0,-3.853407577567157e-05
evaporative-fraction_coldest-quarter,14.5,27.5,-5.5218897094683985e-05
evaporative-fraction_coldest-quarter,14.5,28.0,-7.166597892397216e-05
evaporative-fraction_coldest-quarter,14.5,28.5,-0.00010697749010952455
evaporative-fraction_coldest-quarter,14.5,29.0,-0.00011524416012911213
evaporative-fraction_coldest-quarter,14.5,29.5,-0.0001351484042104511
evaporative-fraction_coldest-quarter,14.5,30.0,-0.00013248708065865297
evaporative-fraction_coldest-quarter,14.5,30.5,-7.336989178189209e-05
evaporative-fraction_coldest-quarter,14.5,31.0,-1.401454210281372e-05
evaporative-fraction_coldest-quarter,14.5,31.5,3.805734948920352e-05
evaporative-fraction_coldest-quarter,14.5,32.0,4.461762450990222e-05
evaporative-fraction_coldest-quarter,14.5,32.5,-7.809443576704887e-05
evaporative-fraction_coldest-quarter,14.5,33.0,-0.00020095205954497768
evaporative-fraction_coldest-quarter,14.5,33.5,-0.00034687969656217667
evaporative-fraction_coldest-quarter,14.5,34.0,-0.000404822351854472
evaporative-fraction_coldest-quarter,14.5,34.5,-0.0003746839550634225
evaporative-fraction_coldest-quarter,15.0,0.5,0.0002959041545788447
evaporative-fraction_coldest-quarter,15.0,1.0,0.00022985279515740415
evaporative-fraction_coldest-quarter,15.0,1.5,0.00016380121399249344
evaporative-fraction_coldest-quarter,15.0,2.0,0.00010461858030231225
evaporative-fraction_coldest-quarter,15.0,2.5,6.151576304719562e-05
evaporative-fraction_coldest-quarter,15.0,3.0,1.8413222971416654e-05
evaporative-fraction_coldest-quarter,15.0,3.5,-2.468962754522051e-05
evaporative-fraction_coldest-quarter,15.0,4.0,-3.067514903488613e-05
evaporative-fraction_coldest-quarter,15.0,4.5,7.126835130509876e-08
evaporative-fraction_coldest-quarter,15.0,5.0,3.08176413888023e-05
evaporative-fraction_coldest-quarter,15.0,5.5,6.156423616976965e-05
evaporative-fraction_coldest-quarter,15.0,6.0,0.00012365165388300304
evaporative-fraction_coldest-quarter,15.0,6.5,0.00019727775915747594
evaporative-fraction_coldest-quarter,15.0,7.0,0.0002709036870371728
evaporative-fraction_coldest-quarter,15.0,7.5,0.0003440868375556809
evaporative-fraction_coldest-quarter,15.0,8.0,0.00030168762341851275
evaporative-fraction_coldest-quarter,15.0,8.5,0.00025871798529156616
evaporative-fraction_coldest-quarter,15.0,9.0,0.00021574826955440496
evaporative-fraction_coldest-quarter,15.0,9.5,0.00017845956331473734
evaporative-fraction_coldest-quarter,15.0,10.0,0.00015806062479636497
evaporative-fraction_coldest-quarter,15.0,10.5,0.00013766173894206682
evaporative-fraction_coldest-quarter,15.0,11.0,0.00011726281428266138
evaporative-fraction_coldest-quarter,15.0,11.5,0.00010044004080728405
evaporative-fraction_coldest-quarter,15.0,12.0,8.759785643113514e-05
evaporative-fraction_coldest-quarter,15.0,12.5,7.475568314215967e-05
evaporative-fraction_coldest-quarter,15.0,13.0,6.191348213525045e-05
evaporative-fraction_coldest-quarter,15.0,13.5,7.206517537789685e-05
